split,image_name,image_path,absolute_path,annotation_path,label,class_name
test,145.png,images\test\145.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\145.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\145.h5,1,positive
test,146.png,images\test\146.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\146.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\146.h5,1,positive
test,147.png,images\test\147.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\147.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\147.h5,1,positive
test,148.png,images\test\148.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\148.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\148.h5,1,positive
test,149.png,images\test\149.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\149.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\149.h5,1,positive
test,15.png,images\test\15.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\15.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\15.h5,1,positive
test,150.png,images\test\150.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\150.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\150.h5,1,positive
test,151.png,images\test\151.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\151.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\151.h5,1,positive
test,152.png,images\test\152.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\152.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\152.h5,1,positive
test,153.png,images\test\153.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\153.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\153.h5,1,positive
test,154.png,images\test\154.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\154.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\154.h5,1,positive
test,155.png,images\test\155.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\155.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\155.h5,1,positive
test,156.png,images\test\156.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\156.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\156.h5,1,positive
test,157.png,images\test\157.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\157.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\157.h5,1,positive
test,158.png,images\test\158.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\158.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\158.h5,1,positive
test,159.png,images\test\159.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\159.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\159.h5,1,positive
test,16.png,images\test\16.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\16.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\16.h5,1,positive
test,160.png,images\test\160.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\160.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\160.h5,1,positive
test,161.png,images\test\161.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\161.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\161.h5,1,positive
test,162.png,images\test\162.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\162.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\162.h5,1,positive
test,163.png,images\test\163.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\163.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\163.h5,1,positive
test,164.png,images\test\164.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\164.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\164.h5,1,positive
test,165.png,images\test\165.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\165.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\165.h5,1,positive
test,166.png,images\test\166.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\166.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\166.h5,1,positive
test,167.png,images\test\167.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\167.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\167.h5,1,positive
test,168.png,images\test\168.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\168.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\168.h5,1,positive
test,169.png,images\test\169.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\169.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\169.h5,1,positive
test,17.png,images\test\17.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\17.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\17.h5,1,positive
test,170.png,images\test\170.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\170.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\170.h5,1,positive
test,171.png,images\test\171.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\171.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\171.h5,1,positive
test,172.png,images\test\172.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\172.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\172.h5,1,positive
test,173.png,images\test\173.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\173.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\173.h5,1,positive
test,174.png,images\test\174.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\174.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\174.h5,1,positive
test,175.png,images\test\175.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\175.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\175.h5,1,positive
test,176.png,images\test\176.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\176.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\176.h5,1,positive
test,177.png,images\test\177.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\177.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\177.h5,1,positive
test,178.png,images\test\178.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\178.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\178.h5,1,positive
test,179.png,images\test\179.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\179.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\179.h5,1,positive
test,18.png,images\test\18.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\18.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\18.h5,1,positive
test,180.png,images\test\180.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\180.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\180.h5,1,positive
test,181.png,images\test\181.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\181.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\181.h5,1,positive
test,182.png,images\test\182.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\182.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\182.h5,1,positive
test,183.png,images\test\183.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\183.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\183.h5,1,positive
test,184.png,images\test\184.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\184.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\184.h5,1,positive
test,185.png,images\test\185.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\185.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\185.h5,1,positive
test,186.png,images\test\186.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\186.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\186.h5,1,positive
test,187.png,images\test\187.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\187.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\187.h5,1,positive
test,188.png,images\test\188.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\188.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\188.h5,1,positive
test,189.png,images\test\189.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\189.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\189.h5,1,positive
test,19.png,images\test\19.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\19.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\19.h5,1,positive
test,190.png,images\test\190.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\190.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\190.h5,1,positive
test,191.png,images\test\191.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\191.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\191.h5,1,positive
test,192.png,images\test\192.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\192.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\192.h5,1,positive
test,193.png,images\test\193.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\193.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\193.h5,1,positive
test,194.png,images\test\194.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\194.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\194.h5,1,positive
test,195.png,images\test\195.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\195.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\195.h5,1,positive
test,196.png,images\test\196.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\196.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\196.h5,1,positive
test,197.png,images\test\197.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\197.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\197.h5,1,positive
test,198.png,images\test\198.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\198.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\198.h5,1,positive
test,199.png,images\test\199.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\199.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\199.h5,1,positive
test,2.png,images\test\2.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\2.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\2.h5,1,positive
test,20.png,images\test\20.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\20.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\20.h5,1,positive
test,200.png,images\test\200.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\200.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\200.h5,1,positive
test,201.png,images\test\201.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\201.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\201.h5,1,positive
test,202.png,images\test\202.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\202.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\202.h5,1,positive
test,203.png,images\test\203.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\203.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\203.h5,1,positive
test,204.png,images\test\204.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\204.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\204.h5,1,positive
test,205.png,images\test\205.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\205.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\205.h5,1,positive
test,206.png,images\test\206.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\206.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\206.h5,1,positive
test,207.png,images\test\207.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\207.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\207.h5,1,positive
test,208.png,images\test\208.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\208.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\208.h5,1,positive
test,209.png,images\test\209.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\209.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\209.h5,1,positive
test,21.png,images\test\21.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\21.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\21.h5,1,positive
test,210.png,images\test\210.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\210.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\210.h5,1,positive
test,211.png,images\test\211.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\211.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\211.h5,1,positive
test,212.png,images\test\212.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\212.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\212.h5,1,positive
test,213.png,images\test\213.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\213.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\213.h5,1,positive
test,214.png,images\test\214.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\214.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\214.h5,1,positive
test,215.png,images\test\215.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\215.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\215.h5,1,positive
test,216.png,images\test\216.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\216.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\216.h5,1,positive
test,217.png,images\test\217.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\217.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\217.h5,1,positive
test,218.png,images\test\218.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\218.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\218.h5,1,positive
test,219.png,images\test\219.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\219.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\219.h5,1,positive
test,22.png,images\test\22.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\22.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\22.h5,1,positive
test,220.png,images\test\220.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\220.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\220.h5,1,positive
test,221.png,images\test\221.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\221.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\221.h5,1,positive
test,222.png,images\test\222.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\222.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\222.h5,1,positive
test,223.png,images\test\223.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\223.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\223.h5,1,positive
test,224.png,images\test\224.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\224.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\224.h5,1,positive
test,225.png,images\test\225.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\225.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\225.h5,1,positive
test,226.png,images\test\226.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\226.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\226.h5,1,positive
test,227.png,images\test\227.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\227.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\227.h5,1,positive
test,228.png,images\test\228.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\228.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\228.h5,1,positive
test,229.png,images\test\229.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\229.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\229.h5,1,positive
test,23.png,images\test\23.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\23.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\23.h5,1,positive
test,230.png,images\test\230.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\230.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\230.h5,1,positive
test,231.png,images\test\231.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\231.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\231.h5,1,positive
test,232.png,images\test\232.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\232.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\232.h5,1,positive
test,233.png,images\test\233.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\233.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\233.h5,1,positive
test,234.png,images\test\234.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\234.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\234.h5,1,positive
test,235.png,images\test\235.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\235.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\235.h5,1,positive
test,236.png,images\test\236.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\236.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\236.h5,1,positive
test,237.png,images\test\237.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\237.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\237.h5,1,positive
test,238.png,images\test\238.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\238.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\238.h5,1,positive
test,239.png,images\test\239.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\239.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\239.h5,1,positive
test,24.png,images\test\24.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\24.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\24.h5,1,positive
test,240.png,images\test\240.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\240.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\240.h5,1,positive
test,241.png,images\test\241.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\241.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\241.h5,1,positive
test,242.png,images\test\242.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\242.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\242.h5,1,positive
test,243.png,images\test\243.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\243.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\243.h5,1,positive
test,244.png,images\test\244.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\244.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\244.h5,1,positive
test,245.png,images\test\245.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\245.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\245.h5,1,positive
test,246.png,images\test\246.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\246.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\246.h5,1,positive
test,247.png,images\test\247.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\247.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\247.h5,1,positive
test,248.png,images\test\248.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\248.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\248.h5,1,positive
test,249.png,images\test\249.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\249.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\249.h5,1,positive
test,25.png,images\test\25.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\25.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\25.h5,1,positive
test,250.png,images\test\250.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\250.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\250.h5,1,positive
test,251.png,images\test\251.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\251.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\251.h5,1,positive
test,252.png,images\test\252.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\252.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\252.h5,1,positive
test,253.png,images\test\253.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\253.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\253.h5,1,positive
test,254.png,images\test\254.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\254.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\254.h5,1,positive
test,255.png,images\test\255.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\255.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\255.h5,1,positive
test,256.png,images\test\256.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\256.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\256.h5,1,positive
test,257.png,images\test\257.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\257.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\257.h5,1,positive
test,258.png,images\test\258.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\258.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\258.h5,1,positive
test,259.png,images\test\259.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\259.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\259.h5,1,positive
test,26.png,images\test\26.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\26.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\26.h5,1,positive
test,260.png,images\test\260.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\260.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\260.h5,1,positive
test,261.png,images\test\261.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\261.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\261.h5,1,positive
test,262.png,images\test\262.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\262.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\262.h5,1,positive
test,263.png,images\test\263.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\263.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\263.h5,1,positive
test,264.png,images\test\264.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\264.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\264.h5,1,positive
test,265.png,images\test\265.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\265.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\265.h5,1,positive
test,266.png,images\test\266.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\266.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\266.h5,1,positive
test,267.png,images\test\267.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\267.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\267.h5,1,positive
test,268.png,images\test\268.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\268.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\268.h5,1,positive
test,269.png,images\test\269.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\269.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\269.h5,1,positive
test,27.png,images\test\27.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\27.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\27.h5,1,positive
test,270.png,images\test\270.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\270.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\270.h5,1,positive
test,271.png,images\test\271.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\271.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\271.h5,1,positive
test,272.png,images\test\272.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\272.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\272.h5,1,positive
test,273.png,images\test\273.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\273.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\273.h5,1,positive
test,274.png,images\test\274.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\274.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\274.h5,1,positive
test,275.png,images\test\275.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\275.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\275.h5,1,positive
test,276.png,images\test\276.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\276.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\276.h5,1,positive
test,277.png,images\test\277.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\277.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\277.h5,1,positive
test,278.png,images\test\278.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\278.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\278.h5,1,positive
test,279.png,images\test\279.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\279.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\279.h5,1,positive
test,28.png,images\test\28.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\28.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\28.h5,1,positive
test,280.png,images\test\280.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\280.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\280.h5,1,positive
test,281.png,images\test\281.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\281.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\281.h5,1,positive
test,282.png,images\test\282.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\282.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\282.h5,1,positive
test,283.png,images\test\283.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\283.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\283.h5,1,positive
test,284.png,images\test\284.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\284.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\284.h5,1,positive
test,285.png,images\test\285.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\285.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\285.h5,1,positive
test,286.png,images\test\286.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\286.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\286.h5,1,positive
test,287.png,images\test\287.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\287.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\287.h5,1,positive
test,288.png,images\test\288.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\288.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\288.h5,1,positive
test,289.png,images\test\289.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\289.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\289.h5,1,positive
